900 3.2244650058893648e-01
910 3.2348914525616362e-01
920 3.2453855182607860e-01
930 3.2559478626460703e-01
940 3.2665791539815103e-01
950 3.2772800692765947e-01
960 3.2880512944297480e-01
970 3.2988935243746409e-01
980 3.3098074632293828e-01
990 3.3207938244486956e-01
1000 3.3318533309791110e-01
