65527 3.2412531783236889e+06
65528 5.3097374254004064e+05
65529 8.6983868502909478e+04
65530 1.4249664797817890e+04
65531 2.3342013355025169e+03
65532 3.8215636929203856e+02
65533 6.2358677981114674e+01
65534 1.3288504147121294e+01
65535 3.8542441538872350e+00
65536 1.5258789062499998e+00
