65527 3.4613423871042309e+04
65528 1.1340069129988944e+04
65529 3.7149602497495785e+03
65530 1.2166881510292010e+03
65531 3.9814787268471764e+02
65532 1.2995514122451118e+02
65533 4.2081101573623343e+01
65534 1.3288504147121294e+01
65535 3.8542441538872350e+00
65536 1.5258789062499998e+00
