8092 1.0000809165461486e+00
8102 1.0000810165623415e+00
8112 1.0000811165785544e+00
8122 1.0000812165947874e+00
8132 1.0000813166110405e+00
8142 1.0000814166273133e+00
8152 1.0000815166436063e+00
8162 1.0000816166599193e+00
8172 1.0000817166762523e+00
8182 1.0000818166926053e+00
8192 1.0000819167089785e+00
