65527 6.8921460816296739e+19
65528 4.5162165629094771e+17
65529 2.9593863893433230e+15
65530 1.9392563070727844e+13
65531 1.2707946580246962e+11
65532 8.3276444734016359e+08
65533 5.4572719663095595e+06
65534 3.5763130376816451e+04
65535 2.3436009861142892e+02
65536 1.5258789062499998e+00
