65527 6.8514678955708482e+28
65528 4.4895613679307099e+25
65529 2.9419197731776368e+22
65530 1.9278106081655738e+19
65531 1.2632942915309006e+16
65532 8.2784938218311445e+12
65533 5.4250625713213854e+09
65534 3.5552062538640434e+06
65535 2.3298678664072627e+03
65536 1.5258789062499998e+00
