65527 6.8514678955708561e+31
65528 4.4895613679307152e+28
65529 2.9419197731776384e+25
65530 1.9278106081655752e+22
65531 1.2632942915309013e+19
65532 8.2784938218311480e+15
65533 5.4250625713213887e+12
65534 3.5552062538640442e+09
65535 2.3298678664072631e+06
65536 1.5258789062500000e+03
