65527 1.9575889428696101e+02
65528 1.2727493065941691e+02
65529 8.2400716562502751e+01
65530 5.2996365556242438e+01
65531 3.3728518349005661e+01
65532 2.1102635359286907e+01
65533 1.2828979003647895e+01
65534 7.4072148104605775e+00
65535 3.8542441538872350e+00
65536 1.5258789062499998e+00
