65527 6.8921460816296831e+20
65528 4.5162165629094830e+18
65529 2.9593863893433260e+16
65530 1.9392563070727869e+14
65531 1.2707946580246973e+12
65532 8.3276444734016428e+09
65533 5.4572719663095638e+07
65534 3.5763130376816465e+05
65535 2.3436009861142902e+03
65536 1.5258789062500000e+01
