65527 5.1693637779052592e-01
65528 5.1693664501373993e-01
65529 5.1693691223723015e-01
65530 5.1693717946099671e-01
65531 5.1693744668503960e-01
65532 5.1693771390935861e-01
65533 5.1693798113395406e-01
65534 5.1693824835882574e-01
65535 5.1693851558397363e-01
65536 1.0338775656187957e+00
