65527 2.9005768896635913e+00
65528 2.9006610184898616e+00
65529 2.9007451521960368e+00
65530 2.9008292907825410e+00
65531 2.9009134342497993e+00
65532 2.9009975825982361e+00
65533 2.9010817358282761e+00
65534 2.9011658939403446e+00
65535 2.9012500569348654e+00
65536 2.9013342248122642e+00
