8092 5.2108018921041399e-01
8102 5.2110734293423466e-01
8112 5.2113449948817292e-01
8122 5.2116165887267152e-01
8132 5.2118882108817277e-01
8142 5.2121598613511955e-01
8152 5.2124315401395438e-01
8162 5.2127032472512036e-01
8172 5.2129749826906013e-01
8182 5.2132467464621701e-01
8192 1.0427037077140682e+00
